City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Label
Toronto,"Parkdale Village, Exhibition Place",43.63780702100007,-79.42704630599997,Crepe & Co.,43.642625615292005,-79.42576616708617,Café,Dining and Lunching
Toronto,"Parkdale Village, Exhibition Place",43.63780702100007,-79.42704630599997,Smoke's Poutinerie,43.63306171182888,-79.41914150234815,Poutine Restaurant,Dining and Lunching
Toronto,"Parkdale Village, Exhibition Place",43.63780702100007,-79.42704630599997,Melody Bar,43.6426178575883,-79.4268946037962,Karaoke Bar,Bar
Toronto,"Parkdale Village, Exhibition Place",43.63780702100007,-79.42704630599997,Mythology Diner,43.64151011644951,-79.43105625897972,Vegan and Vegetarian Restaurant,Dining and Lunching
Toronto,"Parkdale Village, Exhibition Place",43.63780702100007,-79.42704630599997,Bandshell Park,43.63131574461289,-79.42298553409366,Music Venue,Arts and Entertainment
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Just For Fun Party and Play Centre,43.70754239834036,-79.27866923570039,Arts and Entertainment,Arts and Entertainment
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Ital Vital Rastarant,43.7171326293999,-79.29375042650318,Vegan and Vegetarian Restaurant,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Dairy Queen,43.71054883150408,-79.29079578225299,Ice Cream Parlor,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Tim Hortons,43.716269,-79.2832812,Coffee Shop,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Pizza Hut Scarborough,43.710927618614704,-79.29099576035402,Pizzeria,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Esso,43.718600911173894,-79.28344822110299,Fuel Station,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,The Beer Store,43.7137652,-79.2729808,Beer Store,Food and Beverage Retail
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Mackish Irish Pub,43.72007065188679,-79.28410044339404,Pub,Bar
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Clairlea Futbol Centre,43.71526532948549,-79.2861073925046,Soccer Field,Sports and Recreation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,McDonald's,43.709283877697544,-79.29524527670384,Fast Food Restaurant,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,TTC Bus #68 Warden,43.711768871094066,-79.28003477758263,Bus Line,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Bakery On The Go,43.7113510896841,-79.27959473592037,Bakery,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Warden Subway Station,43.71122905571982,-79.27960224480387,Metro Station,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Warden Station Bus Loop,43.71130549268439,-79.27944715884975,Bus Station,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,TTC Bus 102 Markham Road,43.711312118282926,-79.27935458639531,Bus Line,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Warden Subway Station Passenger Pickup,43.71126791438669,-79.27929512692897,Travel and Transportation,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Warden Woods Park,43.71077001508398,-79.27908226309025,Park,Landmarks and Outdoors
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Hamish's Kitchen Fish & Chips,43.71077096810468,-79.29083071003072,Diner,Dining and Lunching
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,TTC Eglinton Division Bus Garage,43.72085477331673,-79.29040340330978,Bus Station,Travel and Transportation
Toronto,"Golden Mile, Clairlea, Oakridge",43.71349305700005,-79.28483536199997,Domino's Pizza,43.70488621462673,-79.28831430234368,Pizzeria,Dining and Lunching
Toronto,York Mills North,43.758908346000055,-79.37014296399997,The Keg Steakhouse + Bar - Leslie Street,43.758797847809696,-79.36074935128283,Steakhouse,Dining and Lunching
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Ikea North York L3 EV Charging Station 1,43.767396,-79.367758,Electric Vehicle Charging Station,Travel and Transportation
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Samjung Japanese Restaurant,43.755165456303686,-79.3600846472971,Japanese Restaurant,Dining and Lunching
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Kids Fun City,43.75946396596565,-79.35814339312705,Playground,Landmarks and Outdoors
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Goose & Firkin,43.75615379030734,-79.36049355792709,Pub,Bar
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Dollarama,43.75679461391885,-79.35931260131308,Discount Store,Retail
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Tim Hortons,43.755652,-79.359773,Coffee Shop,Dining and Lunching
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Esso,43.75549877934606,-79.36013759551842,Fuel Station,Travel and Transportation
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Oriole GO Station,43.76548148035531,-79.36430122462126,Rail Station,Travel and Transportation
Toronto,York Mills North,43.758908346000055,-79.37014296399997,Hamaru Sushi,43.75523105197152,-79.35995450245409,Sushi Restaurant,Dining and Lunching
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Pizza Pizza,43.74124631678321,-79.51316080079006,Pizzeria,Dining and Lunching
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Esso,43.73918825976362,-79.51287381912381,Fuel Station,Travel and Transportation
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Jane Sheppard Mall,43.7403012817521,-79.51225797452686,Shopping Mall,Retail
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Downsview Dells,43.73819928688011,-79.5003467328869,Park,Landmarks and Outdoors
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,84 Sheppard Bus At Jane,43.741201010083714,-79.51301291106338,Moving Target,Travel and Transportation
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Country Style,43.740015400158484,-79.51385120462803,Coffee Shop,Dining and Lunching
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Spenvalley Park,43.74607299951007,-79.50789992375205,Park,Landmarks and Outdoors
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Stanley Park,43.74257182426055,-79.51576508052567,Park,Landmarks and Outdoors
Toronto,Downsview Center,43.74017090800004,-79.50611162799999,Northwood Park,43.748075354158836,-79.50054053862387,Park,Landmarks and Outdoors
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Lake Inez,43.67234559829264,-79.32080350929473,Asian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Woodbine Park,43.66486036311473,-79.31510925292969,Park,Landmarks and Outdoors
Toronto,The Beaches,43.66937958100005,-79.31560958699998,History,43.666823040784756,-79.31329174518251,Concert Hall,Arts and Entertainment
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market,Food and Beverage Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,British Style Fish & Chips,43.668614105285116,-79.31726847088186,Fish and Chips Shop,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Udupi Palace,43.67205,-79.322451,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Brett's Ice Cream,43.667418001022064,-79.31282439252735,Ice Cream Parlor,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,The Burger's Priest,43.666730640369295,-79.31555614915459,Fast Food Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,LCBO,43.66673150624233,-79.31496605090986,Liquor Store,Food and Beverage Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Starbucks,43.668539,-79.307821,Coffee Shop,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,O Sushi,43.66662251345891,-79.31686079465631,Sushi Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Glory Hole Doughnuts,43.67271964037544,-79.31950626277249,Donut Shop,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Murphy's Law,43.66731906186093,-79.31265587607287,Pub,Bar
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Lazy Daisy's Cafe,43.67281409083959,-79.31943769132836,Café,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Casa di Giorgio,43.66679441253971,-79.31525123597152,Italian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,The Sidekick,43.66457378548091,-79.32504797507708,Comic Book Store,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Motimahal,43.672174809921415,-79.32253200796698,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Delina Restaurant,43.66868785659806,-79.30530856610207,Middle Eastern Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Pet Valu,43.667128471236296,-79.31450895589138,Pet Supplies Store,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Ashbridges Bay Beaches,43.66267300849553,-79.30864662158913,Beach,Landmarks and Outdoors
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Bodega Henriette,43.67805597985966,-79.31478234904738,Café,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Eulalie's Corner Store,43.67251438971239,-79.32157844032113,Bar,Bar
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Lahore Tikka House,43.67166839018913,-79.3247037631388,Pakistani Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Ashbridge's Bay Park,43.6618219590429,-79.3104239962397,Park,Landmarks and Outdoors
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Chick-n-Joy,43.665120900324084,-79.32134675688022,Fast Food Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Zane,43.66851512536739,-79.30771306351433,Bakery,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Bombay Chowpatty,43.67187525209221,-79.32411369274648,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizzeria,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Burrito Bandidos,43.666485926504954,-79.31641839450738,Burrito Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Athens Pastries Cafe,43.66274520249797,-79.30989019833777,Bakery,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Beach Volleyball,43.662504774545496,-79.30970314558749,Beach,Landmarks and Outdoors
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467349,Movie Theater,Arts and Entertainment
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Occasions Restaurant,43.67331570916631,-79.31824402626539,Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,The Black Pony,43.672293416782814,-79.32074850559913,Coffee Shop,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Beryl's Pepper Pot,43.66639383723339,-79.31691824863977,Caribbean Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Hakka Wow,43.672282,-79.322126,Indian Chinese Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Breakwall,43.66930936564963,-79.30447115870888,BBQ Joint,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Harvey's,43.666528010542514,-79.3151266656414,Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Dollarama,43.673967475328766,-79.31932902035565,Discount Store,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,The Green Wood,43.6648035469738,-79.32419580921443,Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Centre of Gravity,43.671265622740904,-79.32722720739096,Indie Theater,Arts and Entertainment
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Aroma Espresso Bar,43.668692582925786,-79.30680574587217,Coffee Shop,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,BJ Supermarket,43.67238943901235,-79.3213834879562,Grocery Store,Food and Beverage Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Subway,43.67316371755392,-79.31957633932338,Sandwich Spot,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Lahore Paan Centre,43.67222612550265,-79.32212190790149,Snack Place,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Subway,43.66611298145609,-79.31692071008008,Sandwich Spot,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Regency Restaurant,43.672118220823734,-79.3224739756517,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,New Town Restaurant,43.67299386116369,-79.31959630400577,Diner,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Sideshow Cafe,43.671265622740904,-79.32722720739096,Café,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Petro-Canada,43.674458973099576,-79.3078076571156,Fuel Station,Travel and Transportation
Toronto,The Beaches,43.66937958100005,-79.31560958699998,East End Garden Centre & Hardware,43.66445054831543,-79.32442063438657,Garden Center,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Shell,43.66900097964033,-79.30563846050735,Fuel Station,Travel and Transportation
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Aki Da Japanese Seafood House,43.66891748331271,-79.30445621591942,Japanese Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Swag Sisters,43.67271964037544,-79.31950626277249,Toy Store,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Mattachioni,43.67258865810365,-79.319766202694,Café,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Harry’s Charbroiled,43.673039,-79.319171,Burger Joint,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Dollar Tree,43.67324917163853,-79.3191689047046,Discount Store,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,McDonald's,43.66503856709324,-79.31908369995904,Fast Food Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Kohinoor Foods,43.672446,-79.321775,Grocery Store,Food and Beverage Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Rogers Wireless,43.66819536579836,-79.30747563838663,Electronics Store,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,TTC Stop #8922,43.67256495283664,-79.30760280654006,Bus Stop,Travel and Transportation
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Leela Indian Food Bar,43.671863948773215,-79.32437536083756,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Desi Burger & Chaat House,43.67170831818089,-79.32461426469615,Burger Joint,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Lahori Taste & Burger House,43.671785136151826,-79.32469028865513,Indian Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Riverdale Hub,43.67166636936178,-79.32556011547082,Art Gallery,Arts and Entertainment
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Good Behaviour,43.67166636936178,-79.32556011547082,Ice Cream Parlor,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,The Ten Spot,43.66479688954989,-79.32428827880732,Spa,Business and Professional Services
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Intuitive Touch Therapies,43.66925717773418,-79.30441617693032,Spa,Business and Professional Services
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Olliffe On Queen,43.66465259254888,-79.32473309771723,Butcher,Food and Beverage Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,KFC,43.66441616898408,-79.32567772638973,Fast Food Restaurant,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,urban bulk emporium,43.66458044349537,-79.32495550608114,Herbs and Spices Store,Food and Beverage Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Mira Mira,43.664625960737425,-79.32510297426886,Sandwich Spot,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Balmy Beach Canoe Club,43.661120632881364,-79.31374875442245,Harbor or Marina,Landmarks and Outdoors
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Le Conciliabule,43.671196,-79.327065,Café,Dining and Lunching
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Greenwood Cigar & Variety,43.66448166088367,-79.32554778876039,Smoke Shop,Retail
Toronto,The Beaches,43.66937958100005,-79.31560958699998,Greenwood Ave streetcar stop,43.67084043466761,-79.32767447492294,Platform,Travel and Transportation
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Rustic Bakery,43.71550445245434,-79.49035272188335,Bakery,Dining and Lunching
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Tim Hortons,43.71935394139348,-79.48076760150671,Coffee Shop,Dining and Lunching
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Petro-Canada,43.70589900057832,-79.48805122551991,Fuel Station,Travel and Transportation
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Tim Hortons,43.72235712649783,-79.48654386151289,Restaurant,Dining and Lunching
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Esso,43.70874859434614,-79.47830665159657,Fuel Station,Travel and Transportation
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Cataldi supermarket,43.715383592999906,-79.47975206937349,Convenience Store,Retail
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,North Park,43.72043761063139,-79.48590593396867,Park,Landmarks and Outdoors
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Coffee Time,43.705806124108726,-79.48855112083966,Coffee Shop,Dining and Lunching
Toronto,Maple Leaf Park,43.71352100200005,-79.48785818999994,Keele St & Lawrence Ave W,43.70940337754382,-79.47780375638628,Intersection,Travel and Transportation
Toronto,Humber Summit,43.75940253200008,-79.55634496499994,Plaza Latina,43.751294296317646,-79.55179276615884,Food Court,Dining and Lunching
Toronto,Humber Summit,43.75940253200008,-79.55634496499994,Ready Bake Foods,43.75365679444742,-79.56048862964077,Bakery,Dining and Lunching
Toronto,Humber Summit,43.75940253200008,-79.55634496499994,Tai Pan Tours 大班旅遊,43.76064512653695,-79.54503835753566,Travel and Transportation,Travel and Transportation
Toronto,Humber Summit,43.75940253200008,-79.55634496499994,Ultimate Bingo,43.76686666073588,-79.56123976955872,Bingo Center,Arts and Entertainment
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Vi Pei Bistro - Bluffs,43.72711321535875,-79.22948926986261,Bistro,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Tim Hortons,43.72663499465088,-79.23147479098125,Coffee Shop,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Dairy Queen,43.722685036566396,-79.23568087992793,Ice Cream Parlor,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Shoppers Drug Mart,43.72534136225281,-79.23071122645516,Pharmacy,Retail
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Cathedral Bluffs Park,43.71900206495867,-79.23061225680404,Park,Landmarks and Outdoors
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Subway,43.72547222101276,-79.23045071890319,Sandwich Spot,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Pizza Pizza,43.72239130764933,-79.23507325730486,Pizzeria,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Shell,43.73046153564763,-79.2258440129262,Fuel Station,Travel and Transportation
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Dollarama,43.72479861087204,-79.23123522995932,Discount Store,Retail
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Cliffside Hearth,43.72624989763747,-79.23057198159383,Bakery,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Pizza Pizza,43.72244355811587,-79.23512822551756,Pizzeria,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Big Boy's Burgers,43.72164566463478,-79.23608048213451,Restaurant,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Wild Wing,43.721174935754604,-79.23638154471136,Wings Joint,Dining and Lunching
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Cathedral Bluffs Yacht Club,43.71873510050875,-79.22883859432015,Harbor or Marina,Landmarks and Outdoors
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Ultramar,43.7310363882278,-79.22644866335189,Fuel Station,Travel and Transportation
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Doris McCarthy Trail,43.73122691146947,-79.22455855158147,Hiking Trail,Landmarks and Outdoors
Toronto,"Cliffside, Cliffcrest, Scarborough Village",43.72513229200007,-79.23061367299994,Pioneer,43.73138369255747,-79.2247234531917,Fuel Station,Travel and Transportation
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,B.B. Cafe,43.79111375542707,-79.4177561081141,Café,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Starbucks,43.79667581983934,-79.41935068674668,Coffee Shop,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Daldongnae,43.78972614510022,-79.41828411618182,Korean Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Super Khorak,43.792022570408164,-79.41845328363344,Grocery Store,Food and Beverage Retail
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Tim Hortons,43.7893708,-79.4171281,Coffee Shop,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Laterna,43.79567552214626,-79.41919040492242,Greek Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Eat Bkk Thai Kitchen & Bar,43.79574121303688,-79.4190602333101,Thai Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Tea va See,43.790433437156466,-79.41783470270244,Hookah Bar,Bar
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Katsuya,43.78988273327305,-79.41844988087311,Japanese Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Ichiban Sushi,43.79432654375696,-79.41995911233943,Sushi Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Cho Won Family Restaurant,43.78664632257112,-79.41811898097743,Korean Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Iranian Plaza,43.791054813883186,-79.41779356043692,Shopping Mall,Retail
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Soul Cafe,43.78663283367297,-79.41830437893599,Café,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Apkujung,43.79573446701363,-79.41915295063387,Korean Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,The Fry,43.78882356447839,-79.41832709244828,Korean Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,The Beer Store,43.794269,-79.4201424,Beer Store,Food and Beverage Retail
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Tim Hortons,43.79432654375696,-79.41995911233943,Coffee Shop,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Red Rose Pâtisserie,43.79336674831318,-79.41924255121712,Café,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Subway,43.789682452263854,-79.41733926022309,Sandwich Spot,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Coffee Time,43.78719026163896,-79.41759654264884,Coffee Shop,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Zaffron Restaurant,43.793523340866805,-79.41940833237405,Persian Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Popeyes Louisiana Kitchen,43.79238174048845,-79.41809991936931,Fried Chicken Joint,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Rose's New York,43.79590455574333,-79.41913330485619,Middle Eastern Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Earth Indian Restaurant,43.78977834115744,-79.4183393709538,Indian Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Pizza Pizza,43.7914251736782,-79.41888457151829,Pizzeria,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Carlo's No Frills,43.794702,-79.421673,Grocery Store,Food and Beverage Retail
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Altona Kebob,43.79127709120801,-79.41782916760774,Middle Eastern Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Pizza Hut,43.78941472594196,-79.41715569863624,Pizzeria,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Papa Pastry & Café,43.791492624372324,-79.41795748404726,Bakery,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Lillian Park,43.795347742917556,-79.41055545240596,Playground,Landmarks and Outdoors
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,Centre Park,43.79210902140494,-79.4172121140096,Park,Landmarks and Outdoors
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,سفره خانه سنتی شبستان,43.791737,-79.418222,Halal Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,TORCH Pressed Sushi,43.789444930838364,-79.41828595836411,Sushi Restaurant,Dining and Lunching
Toronto,Newtonbrook,43.791637353000056,-79.41017068699995,bb.q Chicken & Pub,43.78672549417766,-79.41780343514874,Fried Chicken Joint,Dining and Lunching
